date,sleepCore,sleepDeep,sleepREM,sleepUnspecified,awake,sleep_sum,sleep_efficiency,deep_rem_ratio,deep_rem_score,sleep_quality,mean_hrv,stepCount,sportTime
2025-08-25,353.0,41.5,116.0,0.0,4.5,515.0,0.9912621359223301,0.30852105778648387,0.36173685928827953,73.94520252687099,33.94794,13244,45.0
2025-08-27,310.5,33.0,115.5,0.0,8.0,467.0,0.9828693790149893,0.3235294117647059,0.411764705882353,75.44275097619348,39.00385833333333,14780,48.0
2025-08-28,248.0,58.5,131.0,0.0,67.0,504.5,0.867195242814668,0.43314285714285716,0.7771428571428572,83.11742885459437,32.994279999999996,3898,15.0
2025-08-29,308.0,37.5,120.0,0.0,19.5,485.0,0.9597938144329897,0.3383458646616541,0.4611528822055137,76.03374415419992,41.28411818181818,13934,45.0
2025-08-30,292.5,38.5,106.0,0.0,2.0,439.0,0.9954441913439636,0.3306636155606407,0.4355453852021357,77.14846688872325,34.032422222222216,7984,21.0
2025-09-15,151.5,56.5,65.0,0.0,40.5,313.5,0.8708133971291866,0.44505494505494503,0.8168498168498167,84.92279650174386,41.7552375,8849,40.0
2025-09-16,192.5,48.0,86.5,0.0,1.0,328.0,0.9969512195121951,0.41131498470948014,0.7043832823649337,87.99240446532906,39.24344166666666,9121,17.0
2025-09-17,225.5,74.0,80.0,0.0,54.0,433.5,0.8754325259515571,0.4057971014492754,0.6859903381642513,79.96556508366346,42.51184166666667,7797,19.0
2025-09-18,273.5,43.5,148.0,0.0,7.5,472.5,0.9841269841269841,0.4118279569892473,0.7060931899641576,87.29134664618535,43.1057,10771,33.0
2025-09-19,164.0,40.5,61.0,0.0,40.0,305.5,0.8690671031096563,0.3822975517890772,0.6076585059635907,76.45036642512301,43.83806666666666,20897,108.0
2025-09-20,345.5,45.5,90.5,0.0,16.0,497.5,0.9678391959798995,0.2824506749740395,0.27483558324679824,69.0637750886659,48.21141111111111,15264,77.0
2025-09-21,236.0,65.5,51.0,0.0,69.0,421.5,0.8362989323843416,0.3304964539007092,0.43498817966903064,67.57746312982171,53.458209999999994,21637,41.0
2025-09-22,296.0,56.0,108.0,0.0,54.5,514.5,0.8940719144800777,0.3565217391304348,0.5217391304347826,74.51388008619597,43.86665833333333,7928,14.0
2025-09-23,163.0,25.5,53.0,0.0,312.0,553.5,0.4363143631436314,0.3250517598343685,0.41683919944789505,42.85242976653369,44.32891818181818,10481,34.0
2025-09-24,248.0,76.0,69.5,0.0,150.0,543.5,0.7240110395584176,0.3697585768742058,0.5658619229140194,66.07513929006583,59.4036375,16497,53.0
2025-09-26,289.5,79.0,141.0,0.0,2.5,512.0,0.9951171875,0.43179587831207067,0.7726529277069022,90.61314835827609,60.15282727272727,13455,39.0
2025-09-27,232.5,80.5,118.0,0.0,5.5,436.5,0.9873997709049256,0.4605568445475638,0.868522815158546,93.98489886063737,49.88641666666666,9630,40.0
2025-09-28,330.5,40.5,114.5,0.0,6.5,492.0,0.9867886178861789,0.3192584963954686,0.3975283213182287,75.10844992589988,41.825418181818186,12593,36.0
2025-09-29,338.5,42.5,101.5,0.0,22.0,504.5,0.956392467789891,0.29844559585492225,0.3281519861830742,70.50962751471643,42.87334545454546,8536,15.0
2025-09-30,262.0,47.0,84.0,0.0,7.5,400.5,0.9812734082397003,0.3333333333333333,0.44444444444444436,76.65418227215979,47.18005,10513,24.0
2025-10-01,362.5,45.5,162.0,0.0,8.0,578.0,0.986159169550173,0.36403508771929827,0.5467836257309943,81.04089520225016,55.97932000000001,2400,6.0
2025-10-02,219.5,44.5,100.5,0.0,8.0,372.5,0.978523489932886,0.39780521262002744,0.6593507087334248,85.08543774531014,47.75380714285715,8186,21.0
2025-10-03,351.0,71.5,161.0,0.0,2.0,585.5,0.9965841161400513,0.39845758354755784,0.6615252784918595,86.25605810807745,48.49303,8609,45.0
2025-10-04,262.0,49.0,113.0,0.0,6.5,430.5,0.9849012775842044,0.38207547169811323,0.6069182389937108,83.3708062148007,48.20525,7681,22.0
2025-10-06,304.5,74.0,129.5,0.0,3.5,511.5,0.9931573802541545,0.4005905511811024,0.6686351706036746,86.33484963939624,50.43517142857143,3557,10.0
2025-10-07,247.5,42.0,59.0,0.0,12.0,360.5,0.9667128987517337,0.2898134863701578,0.299378287900526,69.97790544112506,51.29505833333334,11985,47.0
2025-10-09,308.0,57.5,154.0,0.0,4.0,523.5,0.9923591212989494,0.40712223291626565,0.6904074430542189,87.15784500010572,42.27766666666667,8640,38.0
2025-10-10,296.5,36.0,94.5,0.0,9.5,436.5,0.9782359679266895,0.30562060889929743,0.3520686963309914,72.77690592884103,43.531299999999995,10797,39.0
2025-10-12,334.5,42.0,100.0,0.0,5.5,482.0,0.9885892116182573,0.29800629590766003,0.32668765302553343,72.38285881811677,47.73843,10827,52.0
2025-10-13,309.0,35.0,103.5,0.0,2.5,450.0,0.9944444444444445,0.3094972067039106,0.3649906890130354,74.26629422718808,34.15686,8653,28.0
2025-10-14,302.5,65.5,102.5,0.0,2.5,473.0,0.9947145877378436,0.357066950053135,0.5235565001771166,80.62513527135529,44.930327272727276,9872,36.0
2025-10-15,241.0,65.5,95.0,0.0,1.5,403.0,0.9962779156327544,0.39975093399750933,0.6658364466583644,86.41013280429983,43.63678181818182,9407,36.0
2025-10-16,282.5,45.5,123.0,0.0,3.5,454.5,0.9922992299229924,0.3736141906873614,0.5787139689578713,82.68651255369439,37.03194545454546,11863,56.0
2025-10-17,277.5,47.5,104.0,0.0,1.5,430.5,0.9965156794425087,0.3531468531468531,0.5104895104895104,80.21052118613095,39.22746363636364,8289,27.0
2025-10-18,210.5,44.5,90.0,0.0,3.5,348.5,0.9899569583931134,0.3898550724637681,0.6328502415458936,84.71142716542255,32.05861,14791,67.0
2025-10-20,309.5,33.5,89.0,0.0,6.0,438.0,0.9863013698630136,0.2835648148148148,0.2785493827160494,70.32005750042278,40.98211,10004,28.0
2025-10-21,276.5,25.5,103.0,0.0,0.5,405.5,0.998766954377312,0.3172839506172839,0.39094650205761305,75.56387734494324,35.80160909090909,22242,104.0
2025-10-22,263.0,68.5,73.0,0.0,5.5,410.0,0.9865853658536585,0.34981458590852904,0.49938195302843014,79.17040007235671,55.706783333333334,13019,34.0
2025-10-23,307.0,41.5,132.5,0.0,8.0,489.0,0.983640081799591,0.36174636174636177,0.5391545391545393,80.58458647415702,46.066250000000004,5915,20.0
2025-10-24,271.5,58.5,73.0,0.0,24.5,427.5,0.9426900584795321,0.326302729528536,0.42100909842845335,73.40176744591005,56.6787,7215,24.0
2025-10-25,273.0,30.0,122.0,0.0,3.5,428.5,0.9918319719953326,0.35764705882352943,0.5254901960784314,80.52952616285721,62.20036363636363,17463,81.0
2025-10-26,154.0,61.5,44.0,0.0,42.0,301.5,0.8606965174129353,0.40655105973025046,0.6885035324341682,79.18193234214284,41.45378571428572,13074,41.0
2025-10-27,302.5,56.0,78.0,0.0,21.0,457.5,0.9540983606557377,0.30698739977090495,0.35662466590301645,71.51088827546492,53.150400000000005,4765,9.0
2025-10-28,259.0,52.0,122.5,0.0,7.5,441.0,0.9829931972789115,0.40253748558246827,0.6751249519415609,85.98458991439712,41.55838,17086,93.0
2025-10-29,293.5,55.5,93.5,0.0,4.0,446.5,0.9910414333706606,0.3367231638418079,0.45574387947269296,77.69224118114735,42.84460000000001,9438,39.0
2025-10-30,204.0,72.0,100.0,0.0,3.5,379.5,0.9907773386034255,0.4574468085106383,0.8581560283687943,93.77288145095731,43.83773076923077,8313,29.0
2025-10-31,306.0,32.0,124.0,0.0,3.5,465.5,0.9924812030075187,0.33766233766233766,0.4588744588744589,77.90385053542947,44.54714285714285,10393,37.0
2025-11-02,209.0,84.5,64.5,0.0,4.5,362.5,0.9875862068965517,0.41620111731843573,0.7206703910614525,88.0819880562512,44.28503,14275,66.0
2025-11-03,271.5,38.0,117.0,0.0,6.0,432.5,0.9861271676300578,0.3634232121922626,0.5447440406408753,80.95739168343849,44.796591666666664,12147,63.0
2025-11-04,260.0,51.0,101.5,0.0,2.0,414.5,0.9951749095295537,0.3696969696969697,0.5656565656565656,82.33675719803585,48.71488,16423,78.0
2025-11-05,263.5,62.0,126.0,0.0,1.5,453.0,0.9966887417218543,0.416389811738649,0.7212993724621632,88.6532994017978,58.263819999999996,193,0.0
2025-11-06,303.5,51.0,100.5,0.0,17.0,472.0,0.9639830508474576,0.33296703296703295,0.44322344322344315,75.56792077978518,45.36870833333333,10195,32.0
2025-11-07,293.5,53.0,125.0,0.0,13.0,484.5,0.9731682146542827,0.37751855779427357,0.5917285259809119,82.05923391849343,62.93987,6679,33.0
2025-11-10,244.5,36.0,87.0,0.0,9.0,376.5,0.9760956175298805,0.3346938775510204,0.44897959183673475,76.52492072526222,54.56120000000001,10196,40.0
2025-11-12,302.5,45.0,119.5,0.0,3.5,470.5,0.9925611052072264,0.35224839400428265,0.5074946466809421,79.85345217967127,50.065575,11556,40.0
2025-11-14,286.0,38.0,110.5,0.0,2.5,437.0,0.994279176201373,0.34177215189873417,0.4725738396624472,78.55970415858027,50.87184545454545,13000,58.0
2025-11-15,292.0,35.5,112.0,0.0,8.5,448.0,0.9810267857142857,0.33560864618885095,0.4520288206295031,76.94275996803727,41.9035,9705,21.0
2025-11-16,249.0,42.5,100.0,0.0,6.5,398.0,0.9836683417085427,0.36398467432950193,0.5466155810983397,80.88472374644616,51.250550000000004,11345,19.0
2025-11-17,233.0,52.0,53.5,0.0,23.0,361.5,0.9363762102351314,0.31166912850812406,0.37223042836041353,71.07178974852442,39.2565,11904,26.0
2025-11-18,246.0,42.5,115.0,0.0,3.0,406.5,0.992619926199262,0.3903345724907063,0.634448574969021,84.93513857071655,49.071225,21517,91.0
2025-11-19,220.0,61.0,57.5,0.0,9.0,347.5,0.9741007194244604,0.3500738552437223,0.5002461841457411,78.45589053129727,50.684259999999995,2875,15.0
